reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,app_name,cat1,inex1
gp:AOqpTOHiXrujwchyVMGEv5XBVNN0YUGApAGmeO6Tfl5kRLtRBXUDtUu1718AT46oz7Q94fyOxNydL5HcIP0pTg,Zelmoon,https://play-lh.googleusercontent.com/a-/AOh14Gi_JCf634sNTOOZY-rE1pr2F75tALI8uJjJ6wGdvw,Periodt I'm addicted to this app😌😌 I can't believe the orange 💩caca💩 wanted to delete this app,5,0,17.6.3,2020-09-21 5:20:09,,,tiktok,Addiction (internal),internal
gp:AOqpTOGoF7DP5KI8M24mXU7BVR054NFh1WGqHgyutdAg0zpvpVVJkeMB6_jGqT1zcMnZWjCI9HSGQ8vFJXvqZg,Little Ginger,https://play-lh.googleusercontent.com/a-/AOh14GgIaKjWI_j_w3DpjCSlttlr4Cp1EkmzWbSXQY6RDE4,Absolutely addicted to this app. The struggle is real.,5,0,17.7.41,2020-10-23 7:35:13,,,tiktok,Addiction (internal),internal
gp:AOqpTOFa_OP3T495KUMJcI09I71RVNuYIZnkRuj_aBXyD4XPu164l3LsL2SxftC3ggGs-363qnaEHm2Dwvi4IA,ARK ACADEMY,https://play-lh.googleusercontent.com/-TNHB1QJW5II/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmVv8C1zVNeBweKihHnm5qrOYHiCw/photo.jpg,This app is ruined by fake news and political issues there's no point of trying to enjoy tiktok videos if I'm seeing politics and racism this app WAS good but now it's gone down hill and it's just stupid so I uninstalled either fix it or get rid of it😒,1,0,,2021-02-02 7:08:55,,,tiktok,spreading false information (internal),internal
gp:AOqpTOHSCGOU7drnRiq3MG7qYpUZCDPZ5fQfaZqtGFlAvFFYDDcT-mx2SnZlFDsIubiYQeQnCsaa30FHlOegIg,Ryann Messer,https://play-lh.googleusercontent.com/-TF4ong0ltfQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmGf3H0R2gaXQlrvLDocXXDK2HS_w/photo.jpg,You know I thought this was a bad app at one point. But now I am amazing at dancing and people are always cheering me up about myself. But I just think there is alittle fake news sometimes in this app.,4,0,,2020-12-20 18:29:49,,,tiktok,spreading false information (internal),internal
gp:AOqpTOEOWl9nAmMkf-mRByeIfBS0hsHAxvHb5pLxWZWfaJ5ef6fOWsEIZhiAHkZRmAkgk9b11kuZbxwiWD0Kxw,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great job dont let fake news change yall,5,0,,2020-12-10 17:08:21,,,tiktok,spreading false information (internal),internal
gp:AOqpTOH1sWh3ohfJq8fnrO8cpUp8ixRL161eqZ7B6OErysOGNg8MvkPPP24rYEaC3cR13KTkT5ouwkc7n497ng,Areeba Gull,https://play-lh.googleusercontent.com/-0a8xIiGvblg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck91WvmzwzwZub59nXJ9vgHh2IEug/photo.jpg,Tic tok ia a good app but peoples are using this app and spreading fake news which must be stoped ....! Some people are using this app in inappropriate way .They people totally dont know about manners ....! They people r spreading fake news.....,5,0,,2020-08-16 11:26:25,,,tiktok,spreading false information (internal),internal
gp:AOqpTOHdVQS-dWsKerbO0a88EWB4m6-bCrI7oGVWTAQkM2UWn49Zid6EBlyI4expPwTSqW_AURwBWzEWW7G7Dg,J,https://play-lh.googleusercontent.com/-mZVKuH_Ojas/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck_AeHPj03T-yy1U47Z3ig2vYVZ2w/photo.jpg,The greatest distributor of misinformation on the net.,1,0,18.2.3,2020-12-31 8:39:40,,,tiktok,spreading false information (internal),internal
gp:AOqpTOGxR2maptIR4mxbojnAOjP0d82n9FbJEXEpqlS9JTDPIqW8hrV1RmqKAn5ou2oOX09kFi_HiVFm2YjRZw,Kevin F,https://play-lh.googleusercontent.com/-hAcvIpRVXeA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckWTN__RaItB-3B815IQOaB_ulNLQ/photo.jpg,"Until tik tok does more to prevent the spread of misinformation, it will be a 1 star rating from me.",1,99,17.9.5,2020-11-29 4:45:42,,,tiktok,spreading false information (internal),internal
gp:AOqpTOEUvdXcuy2GhEupFJWcbOg_fxZuUuJVKPKIgVY3OmeLk2BDjlLKZHnoyApk3Niz1Bc4bFEtK-Y3ZrdTww,Wes Clark,https://play-lh.googleusercontent.com/-hb2viq7RZNg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclkVBCJVQcx6NN0Iitts_3_baLCHA/photo.jpg,Its just another pointless social media that just allows racism and hatred be spewed uncontrolled. And a lot of desperate people wanting attention for their bodies,1,0,18.2.3,2020-12-29 18:49:41,,,tiktok,discrimination (can be internal or external),internal
gp:AOqpTOGtTkx-iqoMwrbtYLG0PqIinfEzlhvVHIvzUbqYqBHxHomVCqFKe3CB1YV4JS_nMAPgwfV7Bz0KjjY2nQ,Siphiwe Dladla,https://play-lh.googleusercontent.com/-AVA2dJT1cPc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck1eS2jYlvTUXMsP_lRV2LlmFzjaA/photo.jpg,it's good thing but these wap song and other inappropriate tik tok it's not good people can put a fake birthday and watch these inappropriate things,1,0,,2020-11-01 16:22:02,,,tiktok,inappropriate content (internal),internal
gp:AOqpTOFdO2stl_Xy18lBw6pgryWcGeq1rj9Sd9il-cJhLOLdHwb5OPCmIgEVC4u2ZR59DuGRgFKD9AElUUwQDQ,Haven Ish,https://play-lh.googleusercontent.com/-lwvSZSvnDNU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckrkh9_FwPaL0DMjuHgSyHPIC9zkg/photo.jpg,It's so awesome and addicting I do tik tok everydayyyy it also is not what people say it is because people think its stupid and so did I but when I tried it I couldn't stop doing it!!😁😃💗,5,0,17.5.42,2020-09-16 21:15:14,,,tiktok,Addiction (internal),internal
gp:AOqpTOHiY49FtSd5lkOAUdsyL0x3Gv1CnTpQDq2rmGpjK_tHw6ncj8vhqx3AlNUql2Ynv3EpKQcKJKE-pmESFw,Stomer 27,https://play-lh.googleusercontent.com/a-/AOh14GgpAO4VGgVw9dxf3EyUnmJfr9jb67yPtcOnf9J-,It's a good app but it spreads a lot of misinformation and also has some challenges and stunts that dangerous and can cause some real bad stuff a warning for people doing dangerous stunts could prevent injuries and a warning for misinformion would be nice as people can do a lot of damage to somone life,4,0,,2021-03-05 15:27:40,,,tiktok,safety (can be internal or external),internal
gp:AOqpTOGbp7G-x3saIuAw53aGL3ow2OXj29nhcDzHy5sReLvBvNcAQSNBUXUNCAtOs49bGfjhjsCPLJeNLazpPQ,Randy Durden,https://play-lh.googleusercontent.com/-vlPF4Ubf37o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl7jELWRr3EzLZ1jmQ0QfSZ0xtkBQ/photo.jpg,You allow fake information and conspiracy theories all over your app.. and you do absolutely nothing about it. Videos are reported for containing misinformation on election and then you say they dont violate terms.. you guys wanna be like parler???,1,0,,2021-01-12 17:45:38,,,tiktok,spreading false information (internal),internal
gp:AOqpTOENKimXn0Zjqu-E-jqvH_fPKg_ob0MQTdsyK4HhoCpslKspAwGSC59jDY7f3M87DtTPCORQCBA35k7a_Q,Athanasius Sokol,https://play-lh.googleusercontent.com/a-/AOh14GgN3U-hfD1RaZHtzLK304rjS3U32Hgsjea3WNKshA,"Meant to be addicting so be careful with that. But otherwise an amazing app. The community is mostly creative and kind, and the platform does an amazing job at keeping the environment friendly.",4,11,18.2.3,2020-12-31 6:03:59,,,tiktok,Addiction (internal),internal
gp:AOqpTOEfpK6kEXVkG8HfyH7U819TTYIrlySOEk3dtUdVuxDYIx3D28LQ-CnHbW0IFlwuvHzWM3x0rwm89Bodow,Mr T,https://play-lh.googleusercontent.com/a-/AOh14GhtVtaYdmvX5CJBIHpFBOh9av-k4HRG2Nd2tGcQJA,Rubbish full of misinformation and daft kids who are clueless,1,1,17.7.6,2020-10-19 11:13:20,,,tiktok,spreading false information (internal),internal
gp:AOqpTOEQv70Uv7P7igWR58SGoBkuRsStKIoRRBWiALHcS-78qslXkZovAQftUHFFIuCFRbtHtB314XyxT_nbuA,Adnan Samir,https://play-lh.googleusercontent.com/-cO33sdXfz7Q/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucks2ADnsUlyK9SuPRYHXIkgw9YEkA/photo.jpg,very bad app for sexual content,1,0,15.4.3,2020-09-21 5:57:16,,,tiktok,inappropriate content (internal),internal
gp:AOqpTOGVHySEsJM2VDzZwf4Do_ujMEPp-1CVaL2yhmXAAZUODk2UqUlIGySRmVXoXW1GPfxO3d_adhfusiiRWg,Anthony Avalos,https://play-lh.googleusercontent.com/a-/AOh14Gj5zFjhs_dygtKtAw9oAT3zLdTABMvw-KhjHTBQEA,"Terrible, I think Tik Tok condones racism, misinformation, pedophilia (other tik tokers shouldn't have to report it several times to be removed),child abuse because I reported several things of that nature and apparently it doesn't go against Tik Toks Guidelines.",1,0,18.2.3,2020-12-29 4:42:28,,,tiktok,inappropriate content (internal),internal
gp:AOqpTOFwql9znobDYW0rCvar9jxnSksQpGmcAWBjbm2MZAqypQ6-zu2MoLSAVNNYyDfSKhhJB_sqHysEsey1Fg,Zynical Ramirez,https://play-lh.googleusercontent.com/-Jb1lxCGmlMM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckmQ2JIfc9d22ikekNiY5B06ZPnQA/photo.jpg,It is disgusting how this app treats POC and activists but allow misinformation to run wild. Please release your Content Moderation Guidelines. I'm not talking about your community guidelines that are vague. Why is it when a person of color is informing people of facts and history it asks people surveys of if they feel comfortable with this content but I've never received that survey on false voter fraud claim videos and misinformation.,1,0,18.7.5,2021-03-13 18:33:31,,,tiktok,discrimination (can be internal or external),internal
gp:AOqpTOHJftNCl2dsiTo4S6JtYD_nO687gmH5MGw-TwbkW4SdbVGnuMAouTPrXJpvB93dX66jOH4V36a5cA-Lqw,Ryan Day,https://play-lh.googleusercontent.com/a-/AOh14Gg3N2dnh3CXmWTgpzH_fpRAKdAnl05onujupy7azw,Was on the trend of hating this app and now I'm addicted,4,0,17.2.4,2020-08-07 15:05:41,,,tiktok,Addiction (internal),internal
gp:AOqpTOGKBgah6dO7KcVFHSlY1kaSAGjIgfK18GT76P0bEi2xZcGuZrdLraMJu6Ny1YCIUI509FohFtXnN3AnYA,Crystal Laferriere,https://play-lh.googleusercontent.com/a-/AOh14Giici-HhDwEL_WzKX6f14GAWsSAF7lxCTxZTr4X-sc,I like it. Just the misinformation of somethings is getting out of hand. But besides that most of it is for fun and giggles i have a great time. The fact you can express yourself on the comments without the reporting bs of facebook etc.etc love it,5,0,18.3.6,2021-01-26 12:41:46,,,tiktok,spreading false information (internal),internal
gp:AOqpTOEFNB9TDN8pzL9hnp_fiN3ALRPdfUpi4JFdzP1JkoYKNNquzV0GbJ9_jFkwPHK6tiKlto8cRKPt6Hsuzg,Aimee Turner,https://play-lh.googleusercontent.com/a-/AOh14GhyLfSbU3qSlJVnv-NJE9N45qsC1JoTI1zGgNxT3Q,Many of the content creators are great but when it comes to those who spread misinformation that could lead to serious harm or death they do nothing. Their community guidelines only matter to them when the individual doesn't have over a million subscribers,1,0,17.7.41,2020-10-19 18:35:20,,,tiktok,spreading false information (internal),internal
gp:AOqpTOGWxmzuqqBSLpAhWKh5lweHpXmAfO2vHJlxneH1QibJhSDm4yaVPKlNuQEm2txh_Bv10iSsARxz2M9-yw,Joshua Innes,https://play-lh.googleusercontent.com/a-/AOh14Gg_Hs_7Qdd_VJYQbvg6Dvw-yZyDml42OU4uDzpLlg,"Too much ignorance from racists, too much victimhood posts from kids, too much misinformation on politics. I'm done.",2,1,17.5.42,2020-09-14 4:05:04,,,tiktok,spreading false information (internal),internal
gp:AOqpTOE89jyRD1zruQ7lI7WnGyytnjoxK6GE6z6_0vAUjHS5UEudrZuUXJYQLGyOEmZP-peCBIRQfRxdVDzPrw,Veron_Gaming,https://play-lh.googleusercontent.com/a-/AOh14GhFPSdx4SbHw7an8qyznDD5AyP2XCYOtOiKg-mEQg,Ummmm........ Lets say I'm addicted to this app lysm tik TOK,5,2,16.6.51,2020-07-25 23:05:42,,,tiktok,Addiction (internal),internal
gp:AOqpTOG-rWVOF_ECcHqQzCFfdnGqtnOz1_nM6PGouZElauBMtw9oTDLU2nnvLQIbrynZcuVuhCYNmBEm9j-6pQ,Mr P legacy,https://play-lh.googleusercontent.com/-s8i2WgdwBI4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclipftlE0rCv9A_IUoGGaHPkv9FMg/photo.jpg,Im so addicted to Tik Tok because it is the best,5,0,17.2.4,2020-08-15 2:39:22,,,tiktok,Addiction (internal),internal
gp:AOqpTOHJ8Xm0U_pmOXzNb1sTnanomnwuARV9fLpJQhI_e2WA9vhmivUPuyVqvkNOqKBShKoBELvkI534F5FWjg,George Lowe,https://play-lh.googleusercontent.com/-9-XFm8-Xc2g/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckjzTaRHDej6U2faPjqwihkLvw7RQ/photo.jpg,I cant report accounts that are catfishing people. I cant find the person's account when i search it too report it eventhough i typed in both his bio name and tiktok name 🤦🏻‍♂️,2,0,17.6.41,2020-11-10 7:25:50,,,tiktok,identity theft (internal),internal
gp:AOqpTOEBUrIGhzGffJTsXW45b8ja86fZJniq0JtiaVcjWse8MM0SN04XeyT87YVA4VlBm4pZvWcMTCq8jv3jTw,Gaby Rivas,https://play-lh.googleusercontent.com/-nOTQ2KwuZPE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclLidixfo0fs56mP6OyMAuP_e5OrA/photo.jpg,"I like it because this where people can talk about what they believe, funny videos, and give awareness. Tiktok is not toxic it's the people that have nothing better to do but bring people down.",5,0,16.0.43,2020-08-23 5:46:20,,,tiktok,Cyberbullying/toxicity (internal),internal
gp:AOqpTOGux5XH6LKfeE6F5gp8qvDuDqznQwkf4gXsbVaDCGQbpMr_dl_1yDLVJgmvrBZD-4YzfsHXDqPWkBotqA,Your NewAesthetic,https://play-lh.googleusercontent.com/a-/AOh14GjMcd7q68c_x9w2KXnmFy_Dq7KaDEh31QnKgPKelg,Fun. Beware of misinformation.,4,0,17.8.4,2020-11-04 22:21:42,,,tiktok,spreading false information (internal),internal
gp:AOqpTOE8haZTXwHrFjfexyDJMpH6t_u4yrFubqr0XQprFu816Yaier4vkFKrQ6wNSSwW7pJo2ShW9l6SfOIIvw,Megan King,https://play-lh.googleusercontent.com/a-/AOh14GhRap5aCNmSTPZU2UxZxbaewwxnq4c9XgJFx4NZ,"It's fine, I guess, but their reporting needs work. Like they declined to remove a video of someone giving an instructional on how to make homemade infant formula which is not at all safe. The misinformation is really dangerous sometimes and TikTok refuses to act.",3,6,18.7.5,2021-03-17 20:16:49,,,tiktok,safety (can be internal or external),internal
gp:AOqpTOEYog349JBsWo2bGXtIGQ0LIAe5xL7j9WmLHKTxpFVDaO9vpiJcmYmGrPRttB6dGeB1HrQYlB1tWcI3dg,Natascha,https://play-lh.googleusercontent.com/a-/AOh14GiyWwjm2uSL4GfzeD56v6SpXxFJomCPsVVC1y3W59w,"This app allows pedophiles, racists and misinformation on it. When people defend themselves tt removes the videos or when we report the bad tt does nothing. There is a guy playing w his genitals on a video and the video is still up and tt is removing every creators videos that trying to get him shut down. I've screen shot this bc I know you'll remove any bad reviews and posting this to Twitter as well.",1,2,18.4.41,2021-02-04 18:47:37,,,tiktok,inappropriate content (internal),internal
gp:AOqpTOF4BIPnVXabUBtrtOZpLDWskP-lACKpRsMkFc2HX7D6__mY6hm7KmXgFnxJ2f3KKmA8z_exMuPNAFdLnw,Diane McCraw,https://play-lh.googleusercontent.com/a-/AOh14GiSgdtxufRLW6JxUN-4L1099af4Q68BRc5G6jUNGQ,A lot of ppl on here catfishing ppl or scamming people,3,0,18.7.3,2021-03-08 22:37:44,,,tiktok,identity theft (internal),internal
gp:AOqpTOGz3CDiW7LTivWPcTBvu1c9hyt1lXJrF_2WjQmfHuCd-fiK5MerTIGsFBSBJZwekl8EZxdc4dHJMDQOIw,Angie Wilder,https://play-lh.googleusercontent.com/-X4LHVmFU7KU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckOd0snmu23McGQH49DWjhSWaIgNQ/photo.jpg,Dont like ths whole privacy thing,3,0,,2020-12-06 0:51:43,,,tiktok,privacy,internal
gp:AOqpTOGSAi3zl_a1xxyQEbEwEGKy7zxGxqnio-f4giVI6jStCZXkINGaoz4RKLYrLVuTKV8aDjljl7cM24B3HA,Ibukun Dairo,https://play-lh.googleusercontent.com/a-/AOh14GgWS4iDo7kv_LCBOFwJuh1-Show_B8Ma9b6i6THDQ,I love this app but it uses way too much data and it is addictive for a teen like me who has a frigile bundle😂please fix this if you can. Also I can't send digital gifts when someone is live.,4,3,16.6.4,2020-08-15 0:54:02,,,tiktok,Addiction (internal),internal
gp:AOqpTOE9QPoTNjGKHtQ3P4ZDJUPujSjbI_mcYdUsa7s5xdBixwDHKl787dQl8WIHihiv8ZpUSe9ZSV0WCI0z6g,Tyrone Johnson Jr,https://play-lh.googleusercontent.com/a-/AOh14GjS1s2JtINUJIAn5bHXRkaBupg4A4bjp7KRavIm_g,"Great design of app. Some people on it are just annoying sometimes and can create a toxic environment, but cant blame that on the creators. Great job",5,3,18.6.6,2021-03-09 20:56:11,,,tiktok,Cyberbullying/toxicity (internal),internal
gp:AOqpTOHp5rVTHs91MlCQzte_bOLrBBIV5vHz5l8MUOdI7ajK_w_Mxy6fOvGvGkGGnvpc0UNLrwJDsu0p8_XQmQ,PrettyMuch Yeah,https://play-lh.googleusercontent.com/a-/AOh14GhXv99XPmwiC2g_WR9xRuaixRMMwpgLJ9BWpJ7t,"When racist, homophobic, transphobic, or other offensive content is reported, even with irrefutable evidence, it's ignored. And when the minorities being hurt by this content make their own video about it calling them out, theirs gets taken down for hate speech, but the other ones stay up. You need to pull it together before we all start to migrate to another app, Tik Tok. You are not making this a safe environment for us minorities.",1,0,18.4.41,2021-02-01 14:51:15,,,tiktok,discrimination (can be internal or external),internal
gp:AOqpTOGgV7p-4FKtdzhNbhJDz6iL-wIqLdfUi578BmdTKaeUnGQNckC40aCoxvuefe_13_Rp6DpI08Of-YFEcQ,Dainys Ard,https://play-lh.googleusercontent.com/a-/AOh14Gh60haMWoGXx_pRS0rH7x4xLOy-fXcGyASN9bnrnA,"This platform claims to be an inclusive safe environment for everyone, but that's far from the truth. Racism, homophobia, and sexism are a few of the issues that go unchecked on this app. I've tried to report these issues, only to be informed that ""We found that the reported content doesn't violate our Community Guidelines"". However, if you stitch or duet these videos in question, your video will be muted, removed, or your account may even be disabled for ""Violating C.G."" Make it make sense!",1,209,18.2.3,2020-12-27 3:42:07,"Hi, thanks for your valuable feedback. We listen to and value your opinions and suggestions. If you find any inappropriate content, please report it within the app. We will review the content and take actions immediately to promote a safe and positive environment for all our users. Best regards, TikTok Team.",2020-12-28 7:10:21,tiktok,discrimination (can be internal or external),internal
gp:AOqpTOHcw-VRQRryeNsafQK05ZIDRpAQW9Jw2Ce_UR-vCbX7QeaRZL8OmZSHmdCyHKPAZaz5hWicwixUygub4A,HOFa,https://play-lh.googleusercontent.com/a-/AOh14GiS_m2pkd0Vp1ZbYM-9v0yZvaQMVmVuZLEcP6Hqsg,"It is a bad and horrible app that causes sleep ammonia and many more, the app causes so many bad addictions.",1,0,9.4.0,2020-09-10 12:33:12,,,tiktok,Addiction (internal),internal
gp:AOqpTOFQ0bqgyAmwqAhCkg5JqUniVLjOZl7xo47gQm7srFsPae1qe2X9IFhqPadPdkIrePVMPn75_E3kH-LY1A,Tragicleader557 Drift,https://play-lh.googleusercontent.com/a-/AOh14GjAw-wU18WZvvYjsaJRUpYGPyMdeDnGYovUAxw6,"Most all good harmless fun, Get the occasional scammed wanting money. And have fell for a sob story, Then they delete the self's",5,0,17.3.4,2020-09-04 3:02:44,,,tiktok,scam  (can be internal or external),internal
gp:AOqpTOE9xwp6gd2BGRR1-oBj5qcr0UO7vVFaRoQFT0CqbTUe4eiN8RqQATYJAkkRt7jbTAvUGtVTW2BiheR0DA,Garet Holley,https://play-lh.googleusercontent.com/-VrR1kM6sOwA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucncaegkKOgspXFXfYLlWLcAC4v3rg/photo.jpg,Would have given five stars but the app wont let me link my phone number to it. It keeps telling me that the number is already linked to an account. Is there any way to fix this?,3,3,16.6.52,2020-07-29 13:51:57,,,tiktok,Other,
gp:AOqpTOEWLRkTW30zpftvM07CivXi3rdPglAbas7W_b9XRht8av_ZFo-ihjBvc7_ECMHIFN2PAON-aNzq50vmKQ,Jins Neck,https://play-lh.googleusercontent.com/a-/AOh14GiLfI0d0rWyLdXfTwpvUT-2Nj8LvTtvZ3hGAKy2JA,It's TikTok but there has been times where TikTok has not handled things very well. Times like when I kid committed suicide on live and it took TikTok hours to even get some sort of stable environment on the platform. Trends are also an issue since some of them are getting increasingly dangerous,4,0,18.4.41,2021-03-01 23:16:39,,,tiktok,inappropriate content (internal),internal
gp:AOqpTOGagdOgkfIbVvZD5FKrfwg-Eml4I_ojLB_T3Wt3mY7Piz6faZp-Dmjysp2SSqQ2NLmvxG7COUxem89O0A,Mahesh Lal,https://play-lh.googleusercontent.com/-EtXA0951C0M/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnMKuX4c-0qM4k2XmrlY5BxSgmXww/photo.jpg,App is good but some users share inappropriate videos and violated the environment thats why i didn't like this but i request to tiktok team to improve this platform and also support small users🙏,5,0,17.9.5,2020-12-23 9:39:49,,,tiktok,inappropriate content (internal),internal
gp:AOqpTOGifWNfh7JEEE_rJaZ5vyEw0M9VIrgyUqDd4uqV2CBwnPmvVURlNM1gcXD0jUg1PN1-LcAikLDEQoeXiA,Collin Tunney,https://play-lh.googleusercontent.com/a-/AOh14Gircapmed1Tkc10Lk8TGQvBoKXHDDsQ6XIRdU2E,"This app is very enjoyable for the most part. There's a diverse amount of videos to look at, which I like. The only real issue I found is the occasional toxic environment (usually politics or Star Wars related) and Tiktok's at times bizzare algorithms.",4,33,18.2.41,2021-01-07 16:48:15,,,tiktok,Cyberbullying/toxicity (internal),internal
gp:AOqpTOH_wNXFgNqGrA-Y-ZxlO8XSx5MHBG5wYDFRAFKndl6cQiLHU_nSckuvLCaLDiStJ9TroAMgNmD-ms7IXw,Vader,https://play-lh.googleusercontent.com/a-/AOh14Gj70CFF2uP4jRjp9IMRSYnSBAbHVRtMhVuKxz9weg,I've been hearing this app is unsafe to have on your phone because data can be stolen.,1,0,17.2.4,2020-08-05 16:27:36,,,tiktok,privacy,internal
gp:AOqpTOFBeEw0wlcQkSCw11bbLtLvkvoDGvT9YHmj5_3s2vMmIXBjU1yCM9OsdkHIfZtXdlQCzZTSx_05OTJljg,Ava V,https://play-lh.googleusercontent.com/a-/AOh14Gj-B4TxkNCRt8q092hcF7XaenHj77i37udY3NIRXBw,I got it and thought it was a lot of fun until I realized I had an extreme addiction to it and couldn't focus on anything else. Could be a me thing but I ended up having to delete it because the algorithm is literally mind numbing and just frankly unsafe imo.,1,0,,2021-02-02 23:51:32,,,tiktok,Addiction (internal),internal
gp:AOqpTOF5YLy5vztQXU5FNNFHulXVgh7KNsf83DE0FngTrHDGr7qWYmJatceUgWUf7pNfNl3r2wGUfK18HZowTQ,Elicia,https://play-lh.googleusercontent.com/--cpbqTlFMG0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclyGChDhARAD6nmlKEw5gVkKXjLrA/photo.jpg,unsafe and very bad for kids,1,0,,2020-09-22 6:49:03,,,tiktok,safety (can be internal or external),internal
gp:AOqpTOEPyEbomnGgmf2hLic_LjNaJMvQGS9u80-JprlfMdgZmIzDNS_JG53F0iy8ayVTeadm4_4BcmvMPUHcmA,Courtney Patterson,https://play-lh.googleusercontent.com/a-/AOh14Gj8FGBoEqFsqgfA8oq35cS4IIYlR05nmTpwA6jK1w,"I like some of the people on it, it rarely glitches out, and gives you many options to report someone if you're feeling unsafe or uncomfortable. It's an overall great app.",5,6,17.9.5,2020-11-29 1:14:12,,,tiktok,safety (can be internal or external),internal
gp:AOqpTOFF0UdEFWGc8hfeuhmhg5RnVhlUHRlxHZ3TrcgoF6GoMaO3KLegyYZuibW9f5RN8jhXDpXiUzuZhrE1ww,DaBurningSun,https://play-lh.googleusercontent.com/a-/AOh14GjUTgc3K9K4y4MPN5al1k0kUg74F87ghrD8CrKL2Q,"Don't download this app, I feel unsafe in that app",1,0,,2021-01-10 2:41:53,,,tiktok,safety (can be internal or external),internal
gp:AOqpTOGpnVIQHNcVTZO9SyCVB_PNNAK2PIJFTsmISNWR9SYNJ07Yr2ciSrX_jpPIZiwTMKDZluGOQeMVjx4UHw,strxwberri_ milk,https://play-lh.googleusercontent.com/a-/AOh14GjrxuphxQRdtUNagnxskmmr33nfTNpOIdnaV8oguw,"Horrible, don't buy this for your child or yourself. It's filled with so many stupid people: bulling, harassing people and telling them to kill themselves. And tiktok deletes videos of people supporting others such as spreading bullying awareness instead of those dumb people. I saw a man die on this app, and it took tiktok so long to delete the video",1,0,18.6.6,2021-03-05 18:17:55,,,tiktok,Cyberbullying/toxicity (internal),internal
gp:AOqpTOFH4Hk3SpxwMNA5DbHjEdSJ51xDNJ7PtdjxvxaMsXPX10Z0nIchUmFdDCaCCSi1hDkkNwrcDXbUO7FA5w,Brendaann Moon,https://play-lh.googleusercontent.com/-dnDU_mcXYrA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckKUpbb2N_tvJjXb0seTsgh4W2VVw/photo.jpg,The bullies are horrible and there is a lot of stuff that is to much for children 11 and under but the rest is good,3,0,17.5.5,2020-09-12 16:46:33,,,tiktok,Cyberbullying/toxicity (internal),internal
